"Päivitetty","Osio","Kategoria","Nimi","URL","Lähde","Tarkistus","HTTP","Turvallisuus","Lopullinen URL","Alkuperäinen domain","Lopullinen domain","Domain vaihtui","RDAP-signaali","Sisältösignaali","Sivun otsikko","Riskipisteet","Suositus","Manuaalinen tila","Luottamustaso","Huomiot"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Komiat","http://www.komiatlehti.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.komiat.fi/","komiatlehti.fi","komiat.fi","kyllä","RDAP 429","ok","Etusivu | Komiat","120","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Domain vaihtui: komiatlehti.fi -> komiat.fi"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Koti-Karjala","http://www.kotikarjala.fi","localNewspaperLinks.ts","ok","206","huomio","https://www.kotikarjala.fi/","kotikarjala.fi","kotikarjala.fi","ei","RDAP 429","ok","Etusivu | Koti-Karjala","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kotiseutu-uutiset","http://kotiseutu-uutiset.com/","localNewspaperLinks.ts","ok","200","huomio","https://kotiseutu-uutiset.com/","kotiseutu-uutiset.com","kotiseutu-uutiset.com","ei","RDAP 429","ok","Kotiseutu-uutiset.com","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kuhmolainen","http://www.kuhmolainen.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.kuhmolainen.fi/","kuhmolainen.fi","kuhmolainen.fi","ei","RDAP 429","ok","Etusivu | Kuhmolainen","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kunnallislehti Paimio-Sauvo-Kaarina","http://www.kuntsari.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.kuntsari.fi/","kuntsari.fi","kuntsari.fi","ei","RDAP 429","huomio","Kuntsari | kaikki Turun ja Salon välistä","105","piilota","","","Ei HTTPS-yhteyttä; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kurikka-lehti","http://www.kurikka-lehti.fi","localNewspaperLinks.ts","ok","206","huomio","https://www.kurikka-lehti.fi/","kurikka-lehti.fi","kurikka-lehti.fi","ei","RDAP 429","ok","Kurikka - lehti Etusivu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kylänraitti","http://www.veikkola.net","localNewspaperLinks.ts","ok","200","huomio","https://www.vistaprint.com/digital-marketing/webs-shutdown","veikkola.net","vistaprint.com","kyllä","RDAP 429","huomio","Webs.com has been shut down: Find out more","155","piilota","","","Ei HTTPS-yhteyttä; Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Domain vaihtui: veikkola.net -> vistaprint.com; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kyrönmaa (lehti)","http://www.kyronmaa-lehti.fi/","localNewspaperLinks.ts","ok","206","huomio","https://www.kyronmaa-lehti.fi/","kyronmaa-lehti.fi","kyronmaa-lehti.fi","ei","RDAP 429","ok","Kyrönmaa - lehti | Etusivu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Lakeuden Lehti","http://www.maakuntalehdet.fi/lakeudenl_media.htm","localNewspaperLinks.ts","virhe","","huomio","","maakuntalehdet.fi","maakuntalehdet.fi","ei","RDAP 429","ei tarkistettu","","190","piilota","","","Ei HTTPS-yhteyttä; DNS ei ratkennut: ENOTFOUND; fetch failed; Ei HTTPS-yhteyttä; Turvallisuushuomio; HTTP-tarkistus epäonnistui; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Lakeuden portti","http://www.lakeudenportti.com/","localNewspaperLinks.ts","ok","200","huomio","http://www.lakeudenportti.com/","lakeudenportti.com","lakeudenportti.com","ei","RDAP 429","ok","Lakeudenportti","110","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Lapuan Sanomat","http://www.lapuansanomat.fi/","localNewspaperLinks.ts","ok","206","huomio","https://www.lapuansanomat.fi/etusivu-6.8.a67b46ef78","lapuansanomat.fi","lapuansanomat.fi","ei","RDAP 429","ok","Lapuan Sanomat","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Lauttakylä-lehti","http://www.lauttakyla.fi/","localNewspaperLinks.ts","ok","200","huomio","https://lauttakyla.fi/","lauttakyla.fi","lauttakyla.fi","ei","RDAP 429","ok","Etusivu - Lauttakylä","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Lieksan Lehti","http://www.lieksanlehti.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.lieksanlehti.fi/","lieksanlehti.fi","lieksanlehti.fi","ei","RDAP 429","ok","Etusivu | Lieksan Lehti","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Loviisan Sanomat","http://www.loviisansanomat.net/","localNewspaperLinks.ts","ok","200","huomio","https://www.loviisansanomat.fi/","loviisansanomat.net","loviisansanomat.fi","kyllä","RDAP 429","ok","Etusivu | Loviisan Sanomat","120","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Domain vaihtui: loviisansanomat.net -> loviisansanomat.fi"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Maaselkä (lehti)","http://www.maaselkalehti.fi","localNewspaperLinks.ts","virhe","","huomio","","maaselkalehti.fi","maaselkalehti.fi","ei","RDAP 429","ei tarkistettu","","190","piilota","","","Ei HTTPS-yhteyttä; DNS ei ratkennut: ENOTFOUND; fetch failed; Ei HTTPS-yhteyttä; Turvallisuushuomio; HTTP-tarkistus epäonnistui; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Nya Östis","http://nyaostis.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.nyaostis.fi/","nyaostis.fi","nyaostis.fi","ei","RDAP 429","ok","Nya Östis - Förankrad i bygden","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Orimattilan Sanomat","http://www.orimattilansanomat.fi/","localNewspaperLinks.ts","ok","206","huomio","https://www.orimattilansanomat.fi/","orimattilansanomat.fi","orimattilansanomat.fi","ei","RDAP 429","ok","Orimattilan Sanomat","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Paikallislehti Sisä-Savo","http://www.sisa-savolehti.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.sisa-savolehti.fi/","sisa-savolehti.fi","sisa-savolehti.fi","ei","RDAP 429","ok","Etusivu | Paikallislehti Sisä-Savo","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Pargas Kungörelser – Paraisten Kuulutukset","http://www.pku.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.pku.fi/","pku.fi","pku.fi","ei","RDAP 429","ok","Framsida | Pargas Kungörelser","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Perniönseudun Lehti","http://www.pernionseudunlehti.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.pernionseudunlehti.fi/","pernionseudunlehti.fi","pernionseudunlehti.fi","ei","Planeetta Internet Oy","ok","Etusivu | Perniönseudun Lehti","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Pietarsaaren Sanomat","http://www.pietarsaarensanomat.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.pietarsaarensanomat.fi/","pietarsaarensanomat.fi","pietarsaarensanomat.fi","ei","Hilla Group Oyj","ok","Etusivu | Pietarsaaren Sanomat","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Pohjankyrö-lehti","http://www.pohjankyro-lehti.fi","localNewspaperLinks.ts","ok","206","huomio","https://www.pohjankyro-lehti.fi/","pohjankyro-lehti.fi","pohjankyro-lehti.fi","ei","Elisa Oyj","ok","Pohjankyrö - lehti | Etusivu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Pohjois-Satakunta","http://www.pohjoissatakuntalehti.fi","localNewspaperLinks.ts","ok","200","huomio","http://www.pohjoissatakuntalehti.fi/","pohjoissatakuntalehti.fi","pohjoissatakuntalehti.fi","ei","TAKEDOM LIMITED","ok","POHJOISSATAKUNTALEHTI.FI<br><br>This domain name is not available for registration","110","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Punkalaitumen Sanomat","http://www.punkalaitumensanomat.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.punkalaitumensanomat.fi/","punkalaitumensanomat.fi","punkalaitumensanomat.fi","ei","PUNKALAITUMEN SANOMAT OY","ok","Punkalaitumen Sanomat - Verkkolehti","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Rannikkoseutu","http://www.rannikkoseutu.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.rannikkoseutu.fi/","rannikkoseutu.fi","rannikkoseutu.fi","ei","RDAP 429","ok","Rannikkoseutu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Reisjärvi (lehti)","http://www.reisjarvilehti.fi/","localNewspaperLinks.ts","ok","200","huomio","https://reisjarvilehti.fi/","reisjarvilehti.fi","reisjarvilehti.fi","ei","RDAP 429","ok","Kotiseutulehti Reisj&auml;rvi &#8211; Verkkolehtiportaali","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Siikajokilaakso (sanomalehti)","http://www.siikkis.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.siikajokilaakso.fi/","siikkis.fi","siikajokilaakso.fi","kyllä","RDAP 429","ok","Etusivu | Siikajokilaakso","120","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Domain vaihtui: siikkis.fi -> siikajokilaakso.fi"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Soisalon Seutu","http://www.soisalonseutu.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.soisalonseutu.fi/","soisalonseutu.fi","soisalonseutu.fi","ei","RDAP 429","ok","Etusivu | Soisalon Seutu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Somero (lehti)","http://www.somerolehti.fi/uutiset/index.html","localNewspaperLinks.ts","huomio","404","huomio","https://www.somerolehti.fi/uutiset/index.html","somerolehti.fi","somerolehti.fi","ei","RDAP 429","ei tarkistettu","","140","piilota","","","Ei HTTPS-yhteyttä; HTTP 404; Ei HTTPS-yhteyttä; Turvallisuushuomio; HTTP 404"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Suupohjan Sanomat","http://www.suupohjansanomat.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.suupohjansanomat.fi/","suupohjansanomat.fi","suupohjansanomat.fi","ei","RDAP 429","ok","Etusivu | Suupohjan Sanomat","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Teisko-Aitolahti","http://www.ruovesi-lehti.fi/","localNewspaperLinks.ts","ok","206","huomio","https://www.ruovesi-lehti.fi/","ruovesi-lehti.fi","ruovesi-lehti.fi","ei","RDAP 429","huomio","Etusivu - Ruovesi-lehti","105","piilota","","","Ei HTTPS-yhteyttä; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Tejuka","http://www.tejuka-lehti.fi","localNewspaperLinks.ts","ok","206","huomio","https://www.tejuka-lehti.fi/","tejuka-lehti.fi","tejuka-lehti.fi","ei","RDAP 429","ok","Tejuka - lehti","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Tervareitti","https://www.tervareitti.fi/","localNewspaperLinks.ts","ok","200","ok","https://www.tervareitti.fi/","tervareitti.fi","tervareitti.fi","ei","RDAP 429","huomio","","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Topikki","https://topikki.fi/","localNewspaperLinks.ts","virhe","","huomio","","topikki.fi","topikki.fi","ei","RDAP 429","ei tarkistettu","","110","piilota","","","DNS ei ratkennut: ENOTFOUND; fetch failed; Turvallisuushuomio; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Turun Tienoo","http://www.turuntienoo.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.turuntienoo.fi/content/fi/2/10005/Etusivu.html","turuntienoo.fi","turuntienoo.fi","ei","Online Solutions Oy","ok","Etusivu | Turun tienoo","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Tyrvään Sanomat","http://www.tyrvaansanomat.fi/Etusivu","localNewspaperLinks.ts","virhe","","huomio","","tyrvaansanomat.fi","tyrvaansanomat.fi","ei","Sanoma Media Finland Oy","ei tarkistettu","","190","piilota","","","Ei HTTPS-yhteyttä; Tarkistus aikakatkaistiin; Ei HTTPS-yhteyttä; Turvallisuushuomio; HTTP-tarkistus epäonnistui; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Urjalan Sanomat","http://www.urjalansanomat.fi/","localNewspaperLinks.ts","ok","200","huomio","https://urjalansanomat.fi/","urjalansanomat.fi","urjalansanomat.fi","ei","Urjalan Sanomat Oy","ok","Urjalan Sanomat","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Uudenkaupungin Sanomat","http://www.uudenkaupunginsanomat.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.uudenkaupunginsanomat.fi/","uudenkaupunginsanomat.fi","uudenkaupunginsanomat.fi","ei","TS-Yhtymä Oy","ok","Uudenkaupunginsanomat","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Vaarojen Sanomat","http://www.vaarojensanomat.fi","localNewspaperLinks.ts","virhe","","huomio","","vaarojensanomat.fi","vaarojensanomat.fi","ei","RDAP ei saatavilla: aikakatkaisu","ei tarkistettu","","190","piilota","","","Ei HTTPS-yhteyttä; Tarkistus aikakatkaistiin; Ei HTTPS-yhteyttä; Turvallisuushuomio; HTTP-tarkistus epäonnistui; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Viiskunta","http://www.viiskunta.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.viiskunta.fi/","viiskunta.fi","viiskunta.fi","ei","RDAP ei saatavilla: aikakatkaisu","ok","Etusivu | Viiskunta","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Viitasaaren Seutu","http://www.viitasaarenseutu.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.viitasaarenseutu.fi/","viitasaarenseutu.fi","viitasaarenseutu.fi","ei","Keskisuomalainen Oyj","ok","Etusivu | Viitasaaren Seutu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Ykkössanomat","http://www.ykkossanomat.fi/","localNewspaperLinks.ts","ok","200","huomio","http://www.ykkossanomat.fi/","ykkossanomat.fi","ykkossanomat.fi","ei","Nokian autopesu","huomio","test — Ravintola EstsetARDEQssa","145","piilota","","","Ei HTTPS-yhteyttä; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Lopullinen osoite ei käytä HTTPS-yhteyttä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Ylä-Kainuu","http://www.ylakainuu.fi","localNewspaperLinks.ts","virhe","","huomio","","ylakainuu.fi","ylakainuu.fi","ei","RDAP 429","ei tarkistettu","","190","piilota","","","Ei HTTPS-yhteyttä; Tarkistus aikakatkaistiin; Ei HTTPS-yhteyttä; Turvallisuushuomio; HTTP-tarkistus epäonnistui; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Ylä-Karjala (lehti)","http://www.ylakarjala.com","localNewspaperLinks.ts","virhe","","huomio","","ylakarjala.com","ylakarjala.com","ei","Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA","ei tarkistettu","","190","piilota","","","Ei HTTPS-yhteyttä; DNS ei ratkennut: EAI_AGAIN; Tarkistus aikakatkaistiin; Ei HTTPS-yhteyttä; Turvallisuushuomio; HTTP-tarkistus epäonnistui; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Ylöjärven Uutiset","https://ylojarvenuutiset.fi","localNewspaperLinks.ts","virhe","","ok","","ylojarvenuutiset.fi","ylojarvenuutiset.fi","ei","Ylöjärven Uutiset Oy","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Ähtärinjärven Uutisnuotta","http://www.ahtarinjarvenuutisnuotta.net/","localNewspaperLinks.ts","ok","200","huomio","https://www.ahtarinjarvenuutisnuotta.net/","ahtarinjarvenuutisnuotta.net","ahtarinjarvenuutisnuotta.net","ei","Ascio Technologies, Inc. Danmark - Filial af Ascio technologies, Inc. USA","ok","Ähtärijärven Uutisnuotta","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Paikallinen ohjattu liikunta","Alueelliset","Akaa - Liikuntaryhmät 2026","https://akaa.fi/tee-ja-viihdy/liikunta/erityisryhmien-liikunta/liikuntaryhmat/","localExerciseLinks.ts","huomio","404","ok","https://akaa.fi/tee-ja-viihdy/liikunta/erityisryhmien-liikunta/liikuntaryhmat/","akaa.fi","akaa.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikallinen ohjattu liikunta","Alueelliset","Kiuruvesi - Ohjatut liikuntaryhmät 2025-2026","https://kiuruvesi.fi/palvelut/liikunta-ja-ulkoilu/ohjatut-liikuntaryhmat-2024-2025/","localExerciseLinks.ts","huomio","404","ok","https://kiuruvesi.fi/palvelut/liikunta-ja-ulkoilu/ohjatut-liikuntaryhmat-2024-2025/","kiuruvesi.fi","kiuruvesi.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikallinen ohjattu liikunta","Alueelliset","Lappeenranta - Suosikit","https://lappeenranta.fi/fi/kulttuuri-ja-liikunta/liikunta/ohjattu-liikunta/terveysliikunta-syksy-2025/ohjattujen-liikuntaryhmien-tuntikuvaukset","localExerciseLinks.ts","huomio","404","ok","https://lappeenranta.fi/fi/kulttuuri-ja-liikunta/liikunta/ohjattu-liikunta/terveysliikunta-syksy-2025/ohjattujen-liikuntaryhmien-tuntikuvaukset","lappeenranta.fi","lappeenranta.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikallinen ohjattu liikunta","Alueelliset","Petäjävesi - Soveltava liikunta","https://www.petajavesi.fi/vapaa-aika-ja-kulttuuri/vapaa-ajan-palvelut2017/soveltava-liikunta","localExerciseLinks.ts","huomio","404","ok","https://www.petajavesi.fi/vapaa-aika-ja-kulttuuri/vapaa-ajan-palvelut2017/soveltava-liikunta","petajavesi.fi","petajavesi.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikallinen ohjattu liikunta","Alueelliset","Pori - Kesäliikunta","https://www.pori.fi/vapaa-aika/liikunta/ohjattu-liikunta/kesaliikunta/","localExerciseLinks.ts","huomio","404","ok","https://www.pori.fi/vapaa-aika/liikunta/ohjattu-liikunta/kesaliikunta/","pori.fi","pori.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikallinen ohjattu liikunta","Alueelliset","Savukoski - Kevään 2026 liikuntaryhmät","https://www.savukoski.fi/news-article/liikuntapalvelut/","localExerciseLinks.ts","huomio","404","ok","https://www.savukoski.fi/news-article/liikuntapalvelut/","savukoski.fi","savukoski.fi","ei","Savukosken kunta","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","A. Lamminmäki Kihniö-Parkano","https://www.matkahuolto.fi/matkustajat/lamminmaen-liput-kankaanpaa-parkano","localServices.ts","ok","200","ok","https://www.matkahuolto.fi/matkustajat/lamminmaen-liput-kankaanpaa-parkano","matkahuolto.fi","matkahuolto.fi","ei","Oy Matkahuolto Ab","huomio","Lamminmäen liput - Matkahuolto","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Hausjärven joukkoliikenne","https://www.hausjarvi.fi/asuminen-ja-rakentaminen/kadut-liikenne-ja-yleiset-alueet/joukkoliikenne/","localServices.ts","huomio","500","ok","https://www.hausjarvi.fi/asuminen-ja-rakentaminen/kadut-liikenne-ja-yleiset-alueet/joukkoliikenne/","hausjarvi.fi","hausjarvi.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","HSL","https://www.hsl.fi/","localServices.ts","huomio","403","ok","https://www.hsl.fi/","hsl.fi","hsl.fi","ei","HSL Helsingin seudun liikenne","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","INGSVA Go","https://www.matkahuolto.fi/matkustajat/kokkola-kristiinankaupunki","localServices.ts","ok","200","ok","https://www.matkahuolto.fi/matkustajat/kokkola-kristiinankaupunki","matkahuolto.fi","matkahuolto.fi","ei","Oy Matkahuolto Ab","huomio","Kokkola-Kristiinankaupunki | Matkahuolto - Matkahuolto","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Kuhmoisten julkinen liikenne","https://www.kuhmoinen.fi/asuminen%20ja%20ymp%C3%A4rist%C3%B6/kadut%20ja%20liikenne/julkinen%20liikenne/","localServices.ts","ok","200","ok","https://www.kuhmoinen.fi/asuminen%20ja%20ymp%C3%A4rist%C3%B6/kadut%20ja%20liikenne/julkinen%20liikenne/","kuhmoinen.fi","kuhmoinen.fi","ei","RDAP 429","huomio","This site requires javascript","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Kuusamon paikallisliikenne","https://www.kuusamo.fi/asuminen-ja-ymparisto/asuminen/paikallisliikenne/","localServices.ts","huomio","500","ok","https://www.kuusamo.fi/asuminen-ja-ymparisto/asuminen/paikallisliikenne/","kuusamo.fi","kuusamo.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Lopen joukkoliikenne","https://www.loppi.fi/asuminen-ja-ymparisto/joukkoliikenne/","localServices.ts","huomio","500","ok","https://www.loppi.fi/asuminen-ja-ymparisto/joukkoliikenne/","loppi.fi","loppi.fi","ei","Lopen kunta","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Paikalliset erikoislinkit","Julkinen liikenne","Luodon joukkoliikenne","https://larsmo.fi/boende-och-miljo/vagar-bathamnar-och-almanna-omraden/vagar-och-trafikleder/kollektivtrafik/","localServices.ts","ok","200","ok","https://larsmo.fi/boende-och-miljo/vagar-bathamnar-och-almanna-omraden/vagar-och-trafikleder/kollektivtrafik/","larsmo.fi","larsmo.fi","ei","RDAP 429","huomio","Kollektivtrafik &#187; Larsmo Larsmo","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
