"Päivitetty","Osio","Kategoria","Nimi","URL","Lähde","Tarkistus","HTTP","Turvallisuus","Lopullinen URL","Alkuperäinen domain","Lopullinen domain","Domain vaihtui","RDAP-signaali","Sisältösignaali","Sivun otsikko","Riskipisteet","Suositus","Manuaalinen tila","Luottamustaso","Huomiot"
"25.8.2026 klo 15.13","Paikalliset urheiluseurat","Kotka","FC KTP","https://fcktp.fi/","localSportsClubs.ts","ok","200","ok","https://fcktp.fi/","fcktp.fi","fcktp.fi","ei","RDAP 429","huomio","","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Paikalliset urheiluseurat","Kuopio","KalPa","https://kalpa.fi/","localSportsClubs.ts","ok","200","ok","https://kalpa.fi/","kalpa.fi","kalpa.fi","ei","RDAP 429","huomio","Kalevan Pallo | KalPa","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Paikalliset urheiluseurat","Lappeenranta","SaiPa","https://saipa.fi/","localSportsClubs.ts","ok","200","ok","https://saipa.fi/","saipa.fi","saipa.fi","ei","RDAP 429","huomio","Lappeenrannan SaiPa | SaiPa","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Paikalliset urheiluseurat","Tampere","Tappara","https://www.tappara.fi/","localSportsClubs.ts","ok","200","ok","https://www.tappara.fi/","tappara.fi","tappara.fi","ei","RDAP 429","huomio","Etusivu | Tappara","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Paikalliset urheiluseurat","Turku","TPS","https://fc.tps.fi/","localSportsClubs.ts","ok","200","ok","https://fc.tps.fi/","tps.fi","tps.fi","ei","RDAP 429","huomio","FC TPS - TPS Jalkapallo","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Asuminen ja kodinhoito","Etuovi","https://www.etuovi.com","constants.tsx","ok","200","ok","https://www.etuovi.com/","etuovi.com","etuovi.com","ei","RDAP 429","huomio","Etuovi.com - Myytävät asunnot | Suomen paras asuntohaku - yli 100 000 ilmoitusta","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Hengellisyys","Raamattu.fi","https://raamattu.fi","constants.tsx","huomio","403","ok","https://www.raamattu.fi/","raamattu.fi","raamattu.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"25.8.2026 klo 15.13","Palvelukategoriat","Hengellisyys","TV7","https://www.tv7.fi","constants.tsx","ok","200","ok","https://www.tv7.fi/","tv7.fi","tv7.fi","ei","RDAP 429","huomio","TV7 - Kun sisältö ratkaisee","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Julkiset palvelut","DVV - holhous ja edunvalvonta","https://edunvalvonta.dvv.fi/","constants.tsx","ok","200","ok","https://edunvalvonta.dvv.fi/","dvv.fi","dvv.fi","ei","RDAP 429","huomio","Edunvalvonnan asiointipalvelu","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Kirjallisuus","Adlibris","https://www.adlibris.com","constants.tsx","huomio","429","ok","https://www.adlibris.com/","adlibris.com","adlibris.com","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 429; HTTP 429"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","HSL","https://www.hsl.fi/","constants.tsx","huomio","403","ok","https://www.hsl.fi/","hsl.fi","hsl.fi","ei","HSL Helsingin seudun liikenne","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","Jouko reittiopas","https://lappeenranta.fi/fi/liikenne-ja-kaupunkiymparisto/joukkoliikenne-ja-muut-liikkumispalvelut/lappeenrannan-seudun-joukkoliikenne/reitit-ja-aikataulut","constants.tsx","ok","200","ok","https://lappeenranta.fi/fi/liikenne-ja-kaupunkiymparisto/joukkoliikenne-ja-muut-liikkumispalvelut/lappeenrannan-seudun-joukkoliikenne/reitit-ja-aikataulut","lappeenranta.fi","lappeenranta.fi","ei","RDAP 429","huomio","Reitit ja aikataulut - Lappeenranta","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","Koutsi reittiopas","https://kouvola.digitransit.fi/","constants.tsx","ok","200","ok","https://kouvola.digitransit.fi/","digitransit.fi","digitransit.fi","ei","RDAP 429","huomio","Digitransit-reittiopas","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","Linkki reittiopas","https://jyvaskyla.digitransit.fi/","constants.tsx","ok","200","ok","https://jyvaskyla.digitransit.fi/","digitransit.fi","digitransit.fi","ei","RDAP 429","huomio","Digitransit-reittiopas","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","Matkahuollon reittiopas","https://reittiopas.matkahuolto.fi/","constants.tsx","ok","200","ok","https://reittiopas.matkahuolto.fi/","matkahuolto.fi","matkahuolto.fi","ei","Oy Matkahuolto Ab","huomio","Paremmin perillä","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","Nysse reittiopas","https://reittiopas.tampere.fi/","constants.tsx","ok","200","ok","https://reittiopas.tampere.fi/","tampere.fi","tampere.fi","ei","RDAP 429","huomio","Digitransit-reittiopas","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","OnniBus","https://www.onnibus.com","constants.tsx","huomio","403","ok","https://www.onnibus.com/","onnibus.com","onnibus.com","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","Porin reittiopas","https://pori.digitransit.fi/","constants.tsx","ok","200","ok","https://pori.digitransit.fi/","digitransit.fi","digitransit.fi","ei","RDAP 429","huomio","Digitransit-reittiopas","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikenne","V-S Bussipalvelut","https://www.linjaliikennenyholm.fi/","constants.tsx","ok","200","ok","https://linjaliikennenyholm.fi/","linjaliikennenyholm.fi","linjaliikennenyholm.fi","ei","RDAP 429","huomio","","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Liikunta","Helsinki - etäliikuntavideot","https://www.hel.fi/fi/kulttuuri-ja-vapaa-aika/itsenaisesti-katsottavat-etaliikuntavideot","constants.tsx","huomio","403","ok","https://www.hel.fi/fi/kulttuuri-ja-vapaa-aika/itsenaisesti-katsottavat-etaliikuntavideot","hel.fi","hel.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"25.8.2026 klo 15.13","Palvelukategoriat","Musiikki","Radio Player","https://play.radioplayer.org/fi","constants.tsx","ok","200","ok","https://play.radioplayer.org/fi","radioplayer.org","radioplayer.org","ei","RDAP 429","huomio","500: Internal Server Error","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Musiikki","Tampere Filharmonia","https://www.tamperefilharmonia.fi/","constants.tsx","huomio","500","ok","https://www.tamperefilharmonia.fi/","tamperefilharmonia.fi","tamperefilharmonia.fi","ei","RDAP 429","ei tarkistettu","","20","tarkista","exception","A","HTTP 500; HTTP 500; Manuaalinen tila: exception"
"25.8.2026 klo 15.13","Palvelukategoriat","Oikeus","Kuluttajaneuvonta","https://www.kkv.fi/kuluttajaneuvonta/","constants.tsx","huomio","500","ok","https://www.kkv.fi/kuluttajaneuvonta/","kkv.fi","kkv.fi","ei","RDAP 429","ei tarkistettu","","20","tarkista","exception","A","HTTP 500; HTTP 500; Manuaalinen tila: exception"
"25.8.2026 klo 15.13","Palvelukategoriat","Puhelinnumerot","DVV - holhous ja edunvalvonta","https://edunvalvonta.dvv.fi/","constants.tsx","ok","200","ok","https://edunvalvonta.dvv.fi/","dvv.fi","dvv.fi","ei","RDAP 429","huomio","Edunvalvonnan asiointipalvelu","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Puhelinnumerot","OP henkilöasiakkaat","https://www.op.fi/osuuspankit/op-keski-suomi/pankin-palvelut/paikallista-asiakaspalvelua/","constants.tsx","ok","200","ok","https://www.op.fi/osuuspankit/op-keski-suomi/pankin-palvelut/paikallista-asiakaspalvelua/","op.fi","op.fi","ei","RDAP 429","huomio","Paikallista asiakaspalvelua | OP Keski-Suomi","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Puhelinnumerot","Pankkien yhteinen korttien sulkupalvelu","https://www.s-pankki.fi/fi/turvallisuus-s-pankissa/turvallinen-pankkiasiointi/","constants.tsx","ok","200","ok","https://www.s-pankki.fi/fi/turvallisuus-s-pankissa/turvallinen-pankkiasiointi/","s-pankki.fi","s-pankki.fi","ei","RDAP 429","huomio","Turvallinen pankkiasiointi | S-Pankki","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Ruoka","K-Ruoka","https://www.k-ruoka.fi","constants.tsx","huomio","403","ok","https://www.k-ruoka.fi/","k-ruoka.fi","k-ruoka.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"25.8.2026 klo 15.13","Palvelukategoriat","Ruoka","S-kaupat","https://www.s-kaupat.fi","constants.tsx","huomio","429","ok","https://www.s-kaupat.fi/","s-kaupat.fi","s-kaupat.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 429; HTTP 429"
"25.8.2026 klo 15.13","Palvelukategoriat","Sosiaalinen media","X (Twitter)","https://twitter.com/","constants.tsx","ok","200","ok","https://twitter.com/","twitter.com","twitter.com","ei","RDAP 429","huomio","X. It’s what’s happening / X","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Sovellukset","Huawei AppGallery","https://appgallery.huawei.com","constants.tsx","ok","206","ok","https://appgallery.huawei.com/","huawei.com","huawei.com","ei","RDAP 429","huomio","","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Sähköposti","Outlook / Hotmail","https://outlook.live.com","constants.tsx","huomio","417","ok","https://outlook.live.com/mail/","live.com","live.com","ei","RDAP 429","ei tarkistettu","","10","tarkista","exception","A","HTTP 417; HTTP 417; Manuaalinen tila: exception"
"25.8.2026 klo 15.13","Palvelukategoriat","Teatterit","Klockriketeatern","https://www.klockrike.fi/sv/start/","constants.tsx","ok","200","ok","https://klockrike.fi/en/","klockrike.fi","klockrike.fi","ei","RDAP 429","huomio","Start - klockrike.fi","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Teatterit","Rakastajat-teatteri","https://rakastajat.fi/","constants.tsx","ok","200","ok","https://rakastajat.fi/","rakastajat.fi","rakastajat.fi","ei","RDAP 429","huomio","Teatteria, stand upia, keikkoja ja tapahtumia Porissa | Rakastajat-teatteri","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Terveys","Mehiläinen","https://www.mehilainen.fi","constants.tsx","huomio","429","ok","https://www.mehilainen.fi/","mehilainen.fi","mehilainen.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 429; HTTP 429"
"25.8.2026 klo 15.13","Palvelukategoriat","Tiede","Heureka","https://www.heureka.fi","constants.tsx","ok","200","ok","https://www.heureka.fi/","heureka.fi","heureka.fi","ei","RDAP 429","huomio","Heureka &ndash; Tiedekeskus Heureka","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Urheilu","Tulospalvelu.fi","https://www.tulospalvelu.fi","constants.tsx","ok","200","ok","https://www.tulospalvelu.fi/","tulospalvelu.fi","tulospalvelu.fi","ei","RDAP 429","huomio","","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"25.8.2026 klo 15.13","Palvelukategoriat","Verkkokaupat","K-Ruoka Kauppa","https://www.k-ruoka.fi/kauppa","constants.tsx","huomio","403","ok","https://www.k-ruoka.fi/kauppa","k-ruoka.fi","k-ruoka.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"25.8.2026 klo 15.13","Uutisvirrat","Kokemäki","Kokemäkeläinen","http://kokemakelainen.net/feed/","localNewspaperFeeds.ts","ok","200","huomio","http://kokemakelainen.net/feed/","kokemakelainen.net","kokemakelainen.net","ei","RDAP 429","ok","Kokemäkeläinen","110","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Lopullinen osoite ei käytä HTTPS-yhteyttä"
